"SQLServer","Version","Build","FileVersion","Description","Link","ReleaseDate","SP","CU","HF","RTM","CTP","New","Withdrawn"
"2008","10.0","10.0.5512.0","2007.100.5512.0","Microsoft Security Bulletin MS12-070","http://technet.microsoft.com/en-us/security/bulletin/ms12-070","2012-10-09","","","","","","",""
"2008","10.0","10.0.5500.0","2007.100.5500.0","SQL Server 2008 Service Pack 3 (SP3)","http://www.microsoft.com/download/en/details.aspx?id=27594","2011-10-06","TRUE","","","","","",""
"2008","10.0","10.0.5416.0","2007.100.5416.0","SQL Server 2008 Service Pack 3 CTP","","2011-08-22","","","","","TRUE","",""
"2008","10.0","10.0.4371.0","2007.100.4371.0","Microsoft Security Bulletin MS12-070","http://technet.microsoft.com/en-us/security/bulletin/ms12-070","2012-10-09","","","","","","",""
"2008","10.0","10.0.4333.0","2007.100.4333.0","Cumulative update package 11 (CU11) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2715951","2012-07-16","","TRUE","","","","",""
"2008","10.0","10.0.4332.0","2007.100.4332.0","Cumulative update package 10 (CU10) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2696625","2012-05-20","","TRUE","","","","",""
"2008","10.0","10.0.4330.0","2007.100.4330.0","Cumulative update package 9 (CU9) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2673382","2012-03-19","","TRUE","","","","",""
"2008","10.0","10.0.4326.0","2007.100.4326.0","Cumulative update package 8 (CU8) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2648096","2012-01-30","","TRUE","","","","",""
"2008","10.0","10.0.4323.0","2007.100.4323.0","Cumulative update package 7 (CU7) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2617148","2011-11-21","","TRUE","","","","",""
"2008","10.0","10.0.4321.0","2007.100.4321.0","Cumulative update package 6 (CU6) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2582285","2011-09-20","","TRUE","","","","",""
"2008","10.0","10.0.4316.0","2007.100.4316.0","Cumulative update package 5 (CU5) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2555408","2011-07-18","","TRUE","","","","",""
"2008","10.0","10.0.4285.0","2007.100.4285.0","Cumulative update package 4 (CU4) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2527180","2011-05-16","","TRUE","","","","",""
"2008","10.0","10.0.4279.0","2007.100.4279.0","Cumulative update package 3 (CU3) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2498535","2011-03-11","","TRUE","","","","",""
"2008","10.0","10.0.4272.0","2007.100.4272.0","Cumulative update package 2 (CU2) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2467239","2011-02-10","","TRUE","","","","",""
"2008","10.0","10.0.4266.0","2007.100.4266.0","Cumulative update package 1 (CU1) for SQL Server 2008 Service Pack 2","https://support.microsoft.com/en-us/help/2289254","2010-11-15","","TRUE","","","","",""
"2008","10.0","10.0.4067.0","2007.100.4067.0","Microsoft Security Bulletin MS12-070","http://technet.microsoft.com/en-us/security/bulletin/ms12-070","2012-10-09","","","","","","",""
"2008","10.0","10.0.4064.0","2007.100.4064.0","MS11-049: Description of the security update for SQL Server 2008 Service Pack 2 GDR: June 14, 2011","https://support.microsoft.com/en-us/help/2494089","2011-06-14","","","","","","",""
"2008","10.0","10.0.4000.0","2007.100.4000.0","SQL Server 2008 Service Pack 2 (SP2)","https://www.microsoft.com/en-us/download/details.aspx?id=12548","2010-09-29","TRUE","","","","","",""
"2008","10.0","10.0.3798.0","2007.100.3798.0","SQL Server 2008 Service Pack 2 CTP","","2010-07-07","","","","","TRUE","",""
"2008","10.0","10.0.2850.0","2007.100.2850.0","Cumulative update package 16 (CU16) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2582282","2011-09-19","","TRUE","","","","",""
"2008","10.0","10.0.2847.0","2007.100.2847.0","Cumulative update package 15 (CU15) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2555406","2011-07-18","","TRUE","","","","",""
"2008","10.0","10.0.2841.0","2007.100.2841.0","MS11-049: Description of the security update for SQL Server 2008 Service Pack 1 QFE: June 14, 2011","https://support.microsoft.com/en-us/help/2494100","2011-06-14","","","","","","",""
"2008","10.0","10.0.2821.0","2007.100.2821.0","Cumulative update package 14 (CU14) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2527187","2011-05-16","","TRUE","","","","",""
"2008","10.0","10.0.2816.0","2007.100.2816.0","Cumulative update package 13 (CU13) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2497673","2011-03-22","","TRUE","","","","",""
"2008","10.0","10.0.2808.0","2007.100.2808.0","Cumulative update package 12 (CU12) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2467236","2011-02-10","","TRUE","","","","",""
"2008","10.0","10.0.2804.0","2007.100.2804.0","Cumulative update package 11 (CU11) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2413738","2010-11-15","","TRUE","","","","",""
"2008","10.0","10.0.2799.0","2007.100.2799.0","Cumulative update package 10 (CU10) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2279604","2010-09-21","","TRUE","","","","",""
"2008","10.0","10.0.2789.0","2007.100.2789.0","Cumulative update package 9 (CU9) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/2083921","2010-07-21","","TRUE","","","","",""
"2008","10.0","10.0.2787.0","2007.100.2787.0","FIX: The Reporting Services service stops unexpectedly after you apply SQL Server 2008 SP1 CU 7 or CU8","https://support.microsoft.com/en-us/help/2231277","2010-07-30","","","","","","",""
"2008","10.0","10.0.2775.0","2007.100.2775.0","Cumulative update package 8 (CU8) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/981702","2010-05-17","","TRUE","","","","",""
"2008","10.0","10.0.2766.0","2007.100.2766.0","Cumulative update package 7 (CU7) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/979065","2010-03-26","","TRUE","","","","",""
"2008","10.0","10.0.2757.0","2007.100.2757.0","Cumulative update package 6 (CU6) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/977443","2010-01-18","","TRUE","","","","",""
"2008","10.0","10.0.2746.0","2007.100.2746.0","Cumulative update package 5 (CU5) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/975977","2009-11-16","","TRUE","","","","",""
"2008","10.0","10.0.2740.0","2007.100.2740.0","FIX: Error message when you perform a rolling upgrade in a SQL Server 2008 cluster : ""18401, Login failed for user SQLTEST\AgentService. Reason: Server is in script upgrade mode. Only administrator can connect at this time.[SQLState 42000]""","https://support.microsoft.com/en-us/help/976761","2009-11-24","","","","","","",""
"2008","10.0","10.0.2734.0","2007.100.2734.0","Cumulative update package 4 (CU4) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/973602","2009-09-22","","TRUE","","","","",""
"2008","10.0","10.0.2723.0","2007.100.2723.0","Cumulative update package 3 (CU3) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/971491","2009-07-21","","TRUE","","","","",""
"2008","10.0","10.0.2714.0","2007.100.2714.0","Cumulative update package 2 (CU2) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/970315","2009-05-18","","TRUE","","","","",""
"2008","10.0","10.0.2712.0","2007.100.2712.0","FIX: Error message in SQL Server 2008 when you run an INSERT SELECT statement on a table: ""Violation of PRIMARY KEY constraint '<PrimaryKey>'. Cannot insert duplicate key in object '<TableName>'""","https://support.microsoft.com/en-us/help/970507","2009-07-21","","","","","","",""
"2008","10.0","10.0.2710.0","2007.100.2710.0","Cumulative update package 1 (CU1) for SQL Server 2008 Service Pack 1","https://support.microsoft.com/en-us/help/969099","2009-04-16","","TRUE","","","","",""
"2008","10.0","10.0.2573.0","2007.100.2573.0","MS11-049: Description of the security update for SQL Server 2008 Service Pack 1 GDR: June 14, 2011","https://support.microsoft.com/en-us/help/2494096","2011-06-14","","","","","","",""
"2008","10.0","10.0.2531.0","2007.100.2531.0","SQL Server 2008 Service Pack 1 (SP1)","https://www.microsoft.com/en-us/download/details.aspx?id=20302","2009-04-07","TRUE","","","","","",""
"2008","10.0","10.0.2520.0","2007.100.2520.0","SQL Server 2008 Service Pack 1 - CTP","","2009-02-23","","","","","TRUE","",""
"2008","10.0","10.0.1835.0","2007.100.1835.0","Cumulative update package 10 (CU10) for SQL Server 2008","https://support.microsoft.com/en-us/help/979064","2010-03-15","","TRUE","","","","",""
"2008","10.0","10.0.1828.0","2007.100.1828.0","Cumulative update package 9 (CU9) for SQL Server 2008","https://support.microsoft.com/en-us/help/977444","2010-01-18","","TRUE","","","","",""
"2008","10.0","10.0.1823.0","2007.100.1823.0","Cumulative update package 8 (CU8) for SQL Server 2008","https://support.microsoft.com/en-us/help/975976","2009-11-16","","TRUE","","","","",""
"2008","10.0","10.0.1818.0","2007.100.1818.0","Cumulative update package 7 (CU7) for SQL Server 2008","https://support.microsoft.com/en-us/help/973601","2009-09-21","","TRUE","","","","",""
"2008","10.0","10.0.1812.0","2007.100.1812.0","Cumulative update package 6 (CU6) for SQL Server 2008","https://support.microsoft.com/en-us/help/971490","2009-07-21","","TRUE","","","","",""
"2008","10.0","10.0.1806.0","2007.100.1806.0","Cumulative update package 5 (CU5) for SQL Server 2008","https://support.microsoft.com/en-us/help/969531","2009-05-18","","TRUE","","","","",""
"2008","10.0","10.0.1798.0","2007.100.1798.0","Cumulative update package 4 (CU4) for SQL Server 2008","https://support.microsoft.com/en-us/help/963036","2009-03-17","","TRUE","","","","",""
"2008","10.0","10.0.1787.0","2007.100.1787.0","Cumulative update package 3 (CU3) for SQL Server 2008","https://support.microsoft.com/en-us/help/960484","2009-01-19","","TRUE","","","","",""
"2008","10.0","10.0.1779.0","2007.100.1779.0","Cumulative update package 2 (CU2) for SQL Server 2008","https://support.microsoft.com/en-us/help/958186","2008-11-19","","TRUE","","","","",""
"2008","10.0","10.0.1771.0","2007.100.1771.0","FIX: You may receive incorrect results when you run a query that references three or more tables in the FROM clause in SQL Server 2008","https://support.microsoft.com/en-us/help/958611","2008-10-29","","","","","","",""
"2008","10.0","10.0.1763.0","2007.100.1763.0","Cumulative update package 1 (CU1) for SQL Server 2008","https://support.microsoft.com/en-us/help/956717","2008-10-28","","TRUE","","","","",""
"2008","10.0","10.0.1750.0","2007.100.1750.0","FIX: A MERGE statement may not enforce a foreign key constraint when the statement updates a unique key column that is not part of a clustering key that has a single row as the update source in SQL Server 2008","https://support.microsoft.com/en-us/help/956718","2008-08-25","","","","","","",""
"2008","10.0","10.0.1600.22","2007.100.1600.22","SQL Server 2008 RTM","http://msdn.microsoft.com/en-us/subscriptions/downloads/details/default.aspx?pm=pid%3a334","2008-08-07","","","","TRUE","","",""
"2008","10.0","10.0.1442.32","2007.100.1442.32","Microsoft SQL Server 2008 RC0","","2008-06-05","","","","","","",""
"2008","10.0","10.0.1300.13","2007.100.1300.13","Microsoft SQL Server 2008 CTP, February 2008","","2008-02-19","","","","","TRUE","",""
"2008","10.0","10.0.1075.23","2007.100.1075.23","Microsoft SQL Server 2008 CTP, November 2007","","2007-11-18","","","","","TRUE","",""
"2008","10.0","10.0.1049.14","2007.100.1049.14","SQL Server 2008 CTP, July 2007","","2007-07-31","","","","","TRUE","",""
"2008","10.0","10.0.1019.17","2007.100.1019.17","SQL Server 2008 CTP, June 2007","","2007-05-21","","","","","TRUE","",""
"2005","9.0","9.0.5324","2005.90.5324.0","MS12-070: Description of the security update for SQL Server 2005 Service Pack 4 QFE","https://support.microsoft.com/en-us/help/2716427","2012-10-09","","","","","","",""
"2005","9.0","9.0.5296","2005.90.5296.0","FIX: ""Msg 7359"" error when a view uses another view in SQL Server 2005 if the schema version of a remote table is updated","https://support.microsoft.com/en-us/help/2615425","2011-10-24","","","","","","",""
"2005","9.0","9.0.5295","2005.90.5295.0","FIX: SQL Server Agent job randomly stops when you schedule the job to run past midnight on specific days in SQL Server 2005, in SQL Server 2008 or in SQL Server 2008 R2","https://support.microsoft.com/en-us/help/2598903","2012-05-21","","","","","","",""
"2005","9.0","9.0.5294","2005.90.5294.0","FIX: Error 5180 when you use the ONLINE option to rebuild an index in SQL Server 2005","https://support.microsoft.com/en-us/help/2572407","2011-08-10","","","","","","",""
"2005","9.0","9.0.5292","2005.90.5292.0","MS11-049: Description of the security update for SQL Server 2005 Service Pack 4 QFE: June 14, 2011","https://support.microsoft.com/en-us/help/2494123","2011-06-14","","","","","","",""
"2005","9.0","9.0.5266","2005.90.5266.0","Cumulative update package 3 (CU3) for SQL Server 2005 Service Pack 4","https://support.microsoft.com/en-us/help/2507769","2011-03-22","","TRUE","","","","",""
"2005","9.0","9.0.5259","2005.90.5259.0","Cumulative update package 2 (CU2) for SQL Server 2005 Service Pack 4","https://support.microsoft.com/en-us/help/2489409","2011-02-22","","TRUE","","","","",""
"2005","9.0","9.0.5254","2005.90.5254.0","Cumulative update package 1 (CU1) for SQL Server 2005 Service Pack 4","https://support.microsoft.com/en-us/help/2464079","2010-12-24","","TRUE","","","","",""
"2005","9.0","9.0.5069","2005.90.5069.0","Microsoft Security Bulletin MS12-070","http://technet.microsoft.com/en-us/security/bulletin/ms12-070","2012-10-09","","","","","","",""
"2005","9.0","9.0.5057","2005.90.5057.0","MS11-049: Description of the security update for SQL Server 2005 Service Pack 4 GDR: June 14, 2011","https://support.microsoft.com/en-us/help/2494120","2011-06-14","","","","","","",""
"2005","9.0","9.0.5000","2005.90.5000.0","SQL Server 2005 Service Pack 4 (SP4)","https://support.microsoft.com/en-us/help/2463332","2010-12-17","TRUE","","","","","",""
"2005","9.0","9.0.4912","2005.90.4912.0","SQL Server 2005 Service Pack 4 (SP4) - Customer Technology Preview (CTP)","","2010-11-03","","","","","TRUE","",""
"2005","9.0","9.0.4342","2005.90.4342.0","FIX: SQL Server Agent job randomly stops when you schedule the job to run past midnight on specific days in SQL Server 2005, in SQL Server 2008 or in SQL Server 2008 R2","https://support.microsoft.com/en-us/help/2598903","2012-05-21","","","","","","",""
"2005","9.0","9.0.4340","2005.90.4340.0","MS11-049: Description of the security update for SQL Server 2005 Service Pack 3 QFE: June 14, 2011","https://support.microsoft.com/en-us/help/2494112","2011-06-14","","","","","","",""
"2005","9.0","9.0.4325","2005.90.4325.0","Cumulative update package 15 (CU15) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/2507766","2011-03-22","","TRUE","","","","",""
"2005","9.0","9.0.4317","2005.90.4317.0","Cumulative update package 14 (CU14) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/2489375","2011-02-21","","TRUE","","","","",""
"2005","9.0","9.0.4315","2005.90.4315.0","Cumulative update package 13 (CU13) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/2438344","2010-12-23","","TRUE","","","","",""
"2005","9.0","9.0.4311","2005.90.4311.0","Cumulative update package 12 (CU12) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/2345449","2010-10-18","","TRUE","","","","",""
"2005","9.0","9.0.4309","2005.90.4309.0","Cumulative update package 11 (CU11) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/2258854","2010-08-16","","TRUE","","","","",""
"2005","9.0","9.0.4305","2005.90.4305.0","Cumulative update package 10 (CU10) for SQL Server 2005 Service Pack 3","https://support.microsoft.com/en-us/help/983329","2010-06-23","","TRUE","","","","",""
